frame,BOX_conf,TOE_conf,HOSEL_conf,GRIP_conf
1.0,0.943748950958252,0.9998718500137329,0.9999496936798096,0.9999243021011353
2.0,0.9436910152435303,0.9998712539672852,0.99994957447052,0.9999246597290039
3.0,0.9437646865844727,0.9998719692230225,0.9999498128890991,0.9999250173568726
4.0,0.9439634680747986,0.9998733997344971,0.9999502897262573,0.9999251365661621
5.0,0.9440640807151794,0.9998762607574463,0.9999512434005737,0.9999245405197144
6.0,0.9441553950309753,0.9998761415481567,0.9999512434005737,0.9999245405197144
7.0,0.9440149068832397,0.9998739957809448,0.9999505281448364,0.9999251365661621
8.0,0.9438273310661316,0.9998716115951538,0.9999498128890991,0.9999266862869263
9.0,0.9440773725509644,0.9998733997344971,0.9999505281448364,0.9999288320541382
10.0,0.9439137578010559,0.9998723268508911,0.9999500513076782,0.9999276399612427
11.0,0.9440038800239563,0.9998724460601807,0.9999501705169678,0.9999278783798218
12.0,0.94381183385849,0.9998695850372314,0.9999493360519409,0.9999295473098755
13.0,0.9437968730926514,0.9998706579208374,0.9999496936798096,0.9999291896820068
14.0,0.943867564201355,0.9998719692230225,0.9999501705169678,0.9999300241470337
15.0,0.943585991859436,0.9998693466186523,0.9999492168426514,0.9999290704727173
16.0,0.9437833428382874,0.9998712539672852,0.9999499320983887,0.9999299049377441
17.0,0.9440800547599792,0.9998725652694702,0.9999505281448364,0.9999310970306396
18.0,0.9441225528717041,0.9998725652694702,0.9999505281448364,0.9999314546585083
19.0,0.943720817565918,0.9998708963394165,0.9999499320983887,0.9999306201934814
20.0,0.9441443085670471,0.9998725652694702,0.999950647354126,0.999932050704956
21.0,0.9441671371459961,0.9998724460601807,0.999950647354126,0.9999319314956665
22.0,0.9440460205078125,0.999872088432312,0.9999504089355469,0.9999309778213501
23.0,0.9440445303916931,0.9998719692230225,0.9999502897262573,0.9999308586120605
24.0,0.9438536763191223,0.9998708963394165,0.9999498128890991,0.9999294281005859
25.0,0.9439190626144409,0.9998711347579956,0.9999500513076782,0.9999297857284546
26.0,0.9437984228134155,0.9998704195022583,0.9999496936798096,0.9999297857284546
27.0,0.9438144564628601,0.9998705387115479,0.9999498128890991,0.9999297857284546
28.0,0.9438748955726624,0.9998714923858643,0.9999501705169678,0.9999297857284546
29.0,0.9438323974609375,0.999870777130127,0.9999499320983887,0.9999291896820068
30.0,0.9438778758049011,0.9998713731765747,0.9999500513076782,0.9999289512634277
31.0,0.9442641139030457,0.9998741149902344,0.9999511241912842,0.9999301433563232
32.0,0.9439506530761719,0.9998750686645508,0.9999513626098633,0.9999291896820068
33.0,0.9436789155006409,0.9998716115951538,0.9999500513076782,0.9999279975891113
34.0,0.9436944723129272,0.9998718500137329,0.9999501705169678,0.99992835521698
35.0,0.9433709979057312,0.9998691082000732,0.9999492168426514,0.9999284744262695
36.0,0.9436507821083069,0.9998711347579956,0.9999500513076782,0.9999299049377441
37.0,0.9441410303115845,0.9998748302459717,0.9999513626098633,0.9999309778213501
38.0,0.9436972737312317,0.9998716115951538,0.9999501705169678,0.9999305009841919
39.0,0.9438043832778931,0.9998708963394165,0.9999499320983887,0.9999303817749023
40.0,0.9444043040275574,0.9998750686645508,0.9999513626098633,0.9999315738677979
41.0,0.9446990489959717,0.9998793601989746,0.9999529123306274,0.9999321699142456
42.0,0.9442974925041199,0.9998756647109985,0.9999514818191528,0.9999308586120605
43.0,0.9442251920700073,0.9998739957809448,0.9999510049819946,0.9999308586120605
44.0,0.9447785019874573,0.9998764991760254,0.9999520778656006,0.9999337196350098
45.0,0.944831907749176,0.9998770952224731,0.9999523162841797,0.9999339580535889
46.0,0.9450589418411255,0.9998801946640015,0.9999533891677856,0.9999345541000366
47.0,0.9451267123222351,0.9998810291290283,0.9999537467956543,0.9999349117279053
48.0,0.9451302289962769,0.9998812675476074,0.9999537467956543,0.9999347925186157
49.0,0.945273220539093,0.9998830556869507,0.9999544620513916,0.9999344348907471
50.0,0.9451489448547363,0.9998831748962402,0.9999544620513916,0.9999343156814575
51.0,0.9452022910118103,0.9998829364776611,0.999954342842102,0.9999345541000366
52.0,0.9452469348907471,0.9998834133148193,0.9999544620513916,0.9999343156814575
53.0,0.9453818798065186,0.999884843826294,0.9999550580978394,0.9999346733093262
54.0,0.945369303226471,0.9998842477798462,0.9999548196792603,0.9999346733093262
55.0,0.945460319519043,0.9998854398727417,0.9999551773071289,0.9999345541000366
56.0,0.9453722238540649,0.9998853206634521,0.9999550580978394,0.9999333620071411
57.0,0.9453387260437012,0.999884843826294,0.9999548196792603,0.9999326467514038
58.0,0.945780873298645,0.9998842477798462,0.9999548196792603,0.9999339580535889
59.0,0.9465134739875793,0.9998873472213745,0.9999560117721558,0.9999358654022217
60.0,0.9458491802215576,0.9998840093612671,0.9999547004699707,0.999934196472168
61.0,0.9457898139953613,0.9998824596405029,0.999954342842102,0.9999350309371948
62.0,0.9459488391876221,0.9998830556869507,0.9999545812606812,0.9999358654022217
63.0,0.9460722804069519,0.9998834133148193,0.9999547004699707,0.9999359846115112
64.0,0.9459934234619141,0.9998825788497925,0.9999544620513916,0.9999353885650635
65.0,0.9465828537940979,0.9998886585235596,0.9999567270278931,0.9999374151229858
66.0,0.9465821385383606,0.9998887777328491,0.9999566078186035,0.9999372959136963
67.0,0.9465631246566772,0.9998883008956909,0.999956488609314,0.9999366998672485
68.0,0.9468917846679688,0.9998897314071655,0.9999569654464722,0.9999371767044067
69.0,0.946964681148529,0.9998908042907715,0.9999573230743408,0.9999370574951172
70.0,0.9469591975212097,0.9998915195465088,0.9999575614929199,0.9999375343322754
71.0,0.9468738436698914,0.9998910427093506,0.9999574422836304,0.9999375343322754
72.0,0.9468356966972351,0.9998906850814819,0.9999573230743408,0.9999374151229858
73.0,0.9467277526855469,0.9998903274536133,0.9999572038650513,0.9999374151229858
74.0,0.9468314051628113,0.9998918771743774,0.9999576807022095,0.9999374151229858
75.0,0.9467511177062988,0.9998912811279297,0.9999574422836304,0.9999374151229858
76.0,0.946877658367157,0.999890923500061,0.9999573230743408,0.9999380111694336
77.0,0.9467843770980835,0.9998900890350342,0.9999570846557617,0.9999380111694336
78.0,0.946861743927002,0.999890923500061,0.9999574422836304,0.9999381303787231
79.0,0.9468528628349304,0.9998903274536133,0.9999572038650513,0.9999381303787231
